par_set,,,,,,
p0001,NA,NA,NA,NA,NA,NA
p0002,3.88219105730944,0.491185356315881,0.9718120643465,-3.15361194312796,3.34161573459716,0.295835322212464
p0003,3.28122661353536,0.636521905289644,0.826373207196306,1.12808528278041,2.84036021484992,0.239348775929641
p0004,1.37225731838258,-63.3705701575821,-0.964147577156955,-1.31239272727273,1.31239272727273,0.274802705689672
p0005,NA,NA,NA,NA,NA,NA
p0006,4.11241676507948,0.429047427526386,0.865166072940294,2.96878353870458,3.51441393364929,0.297646878821609
p0007,NA,NA,NA,NA,NA,NA
p0008,7.06416170253754,-0.684717379097178,0.674690129600693,5.66711178515008,5.88490812006319,0.522346829866883
p0009,NA,NA,NA,NA,NA,NA
p0010,1.86586091301332,0.882465780939047,0.957556289812466,1.00851507109005,1.60103532385466,0.145059351002035
p0011,NA,NA,NA,NA,NA,NA
p0012,NA,NA,NA,NA,NA,NA
p0013,2.57543733693957,0.776072326955623,0.939066294536693,1.57101582938389,2.08506821484992,0.165774450177978
p0014,2.72200240402005,-252.275542082833,0.903300956630651,-2.71893454545455,2.71893454545455,0.574542200584119
p0015,6.61161997043675,-0.475779786805062,0.721382991025844,5.24869563981043,5.55236470774092,0.481935053130274
p0016,3.24318375691723,0.644901445356702,0.869128934195256,1.7981594628752,2.78274290679305,0.244294849183561
p0017,2.12009840852216,-152.648485829011,0.439682403697787,-2.11354545454545,2.11354545454545,0.446112262912573
p0018,NA,NA,NA,NA,NA,NA
p0019,NA,NA,NA,NA,NA,NA
p0020,3.25739772838269,-361.70857494336,-0.915513166373404,-3.24536,3.24536,0.684846109113305
p0021,NA,NA,NA,NA,NA,NA
p0022,3.69895483932701,0.538083101866408,0.971101221583937,-2.04616360189573,3.23651684044234,0.277599118935841
p0023,NA,NA,NA,NA,NA,NA
p0024,NA,NA,NA,NA,NA,NA
p0025,NA,NA,NA,NA,NA,NA
p0026,NA,NA,NA,NA,NA,NA
p0027,6.67990961903123,-0.506423093825216,0.624376327282948,4.8583702685624,5.4562287835703,0.48830802561853
p0028,1.67957978625607,-95.4311893447806,0.786426835486096,-1.67375636363636,1.67375636363636,0.353244817834477
p0029,2.71658695554818,-251.268756608034,0.930368738437954,-2.71216,2.71216,0.572901906889902
p0030,NA,NA,NA,NA,NA,NA
p0031,NA,NA,NA,NA,NA,NA
p0032,NA,NA,NA,NA,NA,NA
